% # columns="iter, evals, sigma, 0, fitness, xbest" seed=852169, Tue Jun  9 08:13:06 2020, <python>{}</python>
1 11 0.09272309424981547 0 11.247234343318343 0.743369662835668 -0.1740400805414557 1.5873504190384606 -0.23780647389264772 0.9812984066136013 0.009485460498232604 9.060578919175887 0.07313576859458384 -0.015365943185104054 -0.3700247392700442 0.30643309028052007 -0.37391633717456046 -9.87983967384296
2 22 0.0933318878759733 0 13.161845196201842 0.9149258394174661 -0.24883509863180586 1.6053869825594038 -0.1976050699376556 0.932396649273689 0.154112221305996 8.828204030790948 0.1260527357085471 -0.08083362483490986 -0.4208540927179944 0.5189484157589332 -0.420012870093095 -9.879476367546971
3 33 0.09040316614515431 0 10.141037334093035 0.7330621910927819 -0.2387675420423358 1.6720468887581075 -0.300645820601384 0.9363307676671138 0.18896225631920724 9.007135857517724 0.09231794875938033 -0.10646203333698193 -0.31952953267602074 0.3426041463609051 -0.4612877469902474 -9.81361691005285
4 44 0.08483322577788777 0 11.665974835188907 0.8169721198027355 -0.34205243367109595 1.524730284882542 -0.09265140531484536 1.01107954078258 0.013938925680331171 8.997746783854566 0.04543838400715369 -0.0007738178994855169 -0.3103845676067384 0.3766838942071679 -0.46097677386836955 -9.779572519022745
5 55 0.07863041730254668 0 10.446947023336921 0.8832292292665382 -0.13136447036079388 1.4289207636690426 -0.0637019979475732 0.9977326510109045 -0.057418523970738496 9.195804920377991 -0.03559971629254545 -0.14217608987792899 -0.5110521068721504 0.525455057358581 -0.45185626306209364 -9.977719740686775
6 66 0.07375502622173134 0 11.13375391501916 0.7084660757954319 -0.15349038130368925 1.4857977268182867 -0.20991886124204723 0.9794398524433212 0.11085017949963408 9.079518860689479 -0.021438599165248054 -0.056992735152475216 -0.3748315721947871 0.5935943088350122 -0.577986453080401 -9.901160457060323
7 77 0.06998847398533012 0 11.47894906702358 0.8210686816325993 -0.08981985086403273 1.4465573964969067 -0.1911609154456213 0.9681094430646495 0.0027987748970151605 8.967548297532993 -0.020397713574778514 -0.12816908767221852 -0.456417521754943 0.5544176883452876 -0.5238152190292857 -9.874835167597388
8 88 0.06496659131322297 0 10.721075000208106 0.736690231729327 -0.17371705469253554 1.4647696827597076 -0.03682320963275493 0.9868236210331685 0.10704399909398016 9.031195447203258 -0.0017686443533468398 -0.05787568251698258 -0.47832026161300656 0.44874381380177275 -0.5256729878919467 -10.029341999823217
9 99 0.061527854517700244 0 10.328212029056148 0.673821748573634 -0.11986248729535798 1.4951527460675003 -0.07462208724670656 0.9944160549251602 0.03244838933388521 8.993015271887959 0.016735116522276848 -0.02418794702859488 -0.47314525665948337 0.49771395954018777 -0.5015661213900312 -10.016219241272099
10 110 0.056245089138930685 0 10.377449011620582 0.7935786909270865 -0.1999495891291345 1.5197986777515606 -0.09730224048256252 0.9931763870909412 0.09890337125913584 8.953918248482614 0.08828917875607391 0.05445528157016315 -0.41907733173151496 0.5182145811773977 -0.5069761960277882 -9.918922639152694
11 121 0.05217252176888542 0 10.358232577136263 0.803843913262066 -0.09184979225110916 1.5311165808390101 -0.020342862406975123 0.9961762061284991 0.040018012883514906 9.028105956118571 -0.008680444170429971 0.048442547852378184 -0.4395574299367059 0.5584007947862769 -0.5566438499358108 -9.933189214001569
12 132 0.05253158267217217 0 10.333632444881353 0.7599703601164195 -0.17857300671984244 1.4605256565493967 -0.10106094814454611 0.9886726816307746 -0.07029929574215003 8.934462493429539 -0.04739090031695226 -0.03282547111966126 -0.4457436106228983 0.6058816505786606 -0.5264692196372855 -9.920708628054182
13 143 0.050650958589574434 0 10.765019429384362 0.7116804584161195 -0.22004227943085447 1.4402438948178817 -0.0943624267897043 1.0014670275714352 -0.019501260151077792 8.93302979123544 -0.006866226875652887 -0.16698952292520547 -0.4381822157075518 0.5437979341682685 -0.5149104275529591 -9.931234713495861
