% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=852169, Tue Jun  9 08:13:06 2020, <python>{}</python>
1 11 0.09272309424981547 0 0 0.09248197632405006 0.09132413944598292 0.09322396023948826 0.09508632197715726 0.08994721150057891 0.09301296671515227 0.09161083680937204 0.09224888658260519 0.0916793812157664 0.09213397941469496 0.09094661316909926 0.09280419760030174 0.09196196076515586
2 22 0.0933318878759733 0 0 0.09479840694606458 0.090918970663995 0.09414897743271941 0.09641081176271704 0.08781558911867259 0.09334106359165516 0.09299177580965527 0.094118100213475 0.09148104581888447 0.09223228937127956 0.09376258252763969 0.09240538259270997 0.09277616999811499
3 33 0.09040316614515431 0 0 0.09094603008621246 0.08858873524088758 0.09202719645028959 0.09563650881944598 0.08464809836837502 0.09056307685046365 0.09051107108360071 0.09079269106531422 0.08809928873573741 0.08852702503318298 0.08785475373430902 0.0878063919287432 0.0895277080147185
4 44 0.08483322577788777 0 0 0.08557625316641955 0.08347480648097556 0.08570153660377593 0.09016494879477022 0.07817005289460298 0.0837102086718702 0.08418223238746017 0.08538823811996131 0.08417776385957706 0.08331165259747995 0.08215939615184424 0.08108256291269805 0.08317675250674335
5 55 0.07863041730254668 0 0 0.0771335724497774 0.07745483304375832 0.07967183287304773 0.08244558854816816 0.07069895285619227 0.07779885348380118 0.07887374173305023 0.07953604334969096 0.07894604725316141 0.07743343452344882 0.07691866391423317 0.07438309147453386 0.0794490661442309
6 66 0.07375502622173134 0 0 0.07249973817098677 0.07217519979243305 0.07466075363001368 0.07551583861415873 0.06434920803796641 0.0729309497623577 0.07227513259066132 0.0747073701193134 0.07362379876341775 0.0725009624432129 0.0738200571552343 0.07058129725784894 0.07391607831042384
7 77 0.06998847398533012 0 0 0.06855673759659422 0.06784937667282057 0.07069010689802106 0.071776890439136 0.0600925187274011 0.06868171754945354 0.06923285877513993 0.07067992302485197 0.06957693464474551 0.06860852655102329 0.06943889144133017 0.06645562189758797 0.07009451303596084
8 88 0.06496659131322297 0 0 0.06334357521386465 0.06192967531778934 0.06484558665515391 0.06656417528514026 0.05514777990490823 0.06375055545319278 0.06418098418849437 0.06534983550265416 0.06234895763604019 0.06401396144151242 0.06432373397717417 0.061866585810447974 0.06620015858966083
9 99 0.061527854517700244 0 0 0.060502868673363096 0.05867310185639296 0.06120574891571584 0.06306474447635774 0.05010023362730022 0.05979649404210865 0.06055802803866333 0.061593956751683686 0.05775170979616763 0.06014294681076206 0.061215917670436125 0.05878476570526374 0.06329505379445231
10 110 0.056245089138930685 0 0 0.054859706911725974 0.05385897891267335 0.05601321547292098 0.0576654405450651 0.04392244631465062 0.054510981020576325 0.05566222155245987 0.05576953911651285 0.05326746230265292 0.05503338904226093 0.05532222367952617 0.05394152010365754 0.057804750303198815
11 121 0.05217252176888542 0 0 0.05145548930985292 0.04978324174255417 0.05158881385034768 0.05360281135974145 0.04023073376021928 0.05034874116991543 0.05169554776626028 0.05170270465653462 0.04974785325552264 0.05141652796398655 0.051224266051115665 0.049442845916723856 0.05246671125133847
12 132 0.05253158267217217 0 0 0.05239062797508956 0.04906606390895481 0.052133913968851336 0.05363312762963865 0.039479574171096335 0.05036024727415528 0.0527937215092133 0.053574738386640494 0.04883701519284047 0.05147855739134858 0.05299991809821753 0.04952052257619656 0.05312834273624936
13 143 0.050650958589574434 0 0 0.05101512606763023 0.047724724293934415 0.050645945971453415 0.049924563477695395 0.036232224811744644 0.04860057395996251 0.05125695961555538 0.05153978271330219 0.04817982853086738 0.04943280111206599 0.050524358908821114 0.04771734136690596 0.052009879315248586
14 154 0.05038504504646659 0 0 0.05021750872813866 0.04685200521316012 0.049593437765461205 0.0488448433626864 0.03483901789845556 0.04785097433122917 0.05108501428062318 0.051761040669228 0.05003012490886917 0.0501989696613278 0.04967965076843688 0.04763049207774858 0.05195700652233436
15 165 0.04940785141149631 0 0 0.04997377335644862 0.04558280000013825 0.0488598294883592 0.047748389035607686 0.032330616153481186 0.04676352611078252 0.05029155610745649 0.05096126371207877 0.05033749517834072 0.048734362829926575 0.04823455179998168 0.04703153327170231 0.05134034534300518
