% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=852169, Tue Jun  9 08:13:06 2020, <python>{}</python>
1 11 0.09272309424981547 1.000046154911259 11.247234343318343 1.1247234343318343e+01 15.81104175631523 26.266151967093855   
2 22 0.0933318878759733 1.128323754979241 11.247234343318343 1.3161845196201842e+01 16.45276654223165 25.47398466206929   
3 33 0.09040316614515431 1.2424979008234964 10.141037334093035 1.0141037334093035e+01 13.746933705307672 16.671379461843372   
4 44 0.08483322577788777 1.3101994693282106 10.141037334093035 1.1665974835188907e+01 15.412639498667842 20.69297744592444   
5 55 0.07863041730254668 1.3297937191312623 10.141037334093035 1.0446947023336921e+01 16.050663907246054 20.85158170318928   
6 66 0.07375502622173134 1.3903795371914256 10.141037334093035 1.1133753915019160e+01 14.877809424600194 21.977698238403484   
7 77 0.06998847398533012 1.4245113191361505 10.141037334093035 1.1478949067023580e+01 15.230722248656724 19.177529045430887   
8 88 0.06496659131322297 1.4321755804107879 10.141037334093035 1.0721075000208106e+01 12.710835593301512 17.750479837425928   
9 99 0.061527854517700244 1.4521435821113984 10.141037334093035 1.0328212029056148e+01 13.040572597487794 29.48299132404468   
10 110 0.056245089138930685 1.5322488498120126 10.141037334093035 1.0377449011620582e+01 16.646583242862434 20.273896309850922   
11 121 0.05217252176888542 1.639190899480973 10.141037334093035 1.0358232577136263e+01 14.215462608083419 15.697791226608913   
12 132 0.05253158267217217 1.6916950308410925 10.141037334093035 1.0333632444881353e+01 12.625865031021165 16.83219568692847   
13 143 0.050650958589574434 1.778571020660439 10.141037334093035 1.0765019429384362e+01 13.136004907349024 19.739929393793112   
14 154 0.05038504504646659 1.86503003050717 10.141037334093035 1.0817116754226591e+01 13.357814106881554 15.342489118957552   
15 165 0.04940785141149631 1.9371873151656067 10.141037334093035 1.0365146390435049e+01 13.445057267293182 19.833059162097534   
16 176 0.04529809700234944 2.064007263513491 10.141037334093035 1.0521444238792716e+01 12.032284760284027 15.193159147767066   
17 187 0.04444017148402339 2.1077882214365413 10.141037334093035 1.0173080951988007e+01 12.097265880798506 15.281368599825782   
18 198 0.04589918795132301 2.257579422386593 10.141037334093035 1.0267082039011878e+01 11.742085546250772 16.78365914709899   
19 209 0.04710720578132081 2.3457330075280143 10.141037334093035 1.0937441253504156e+01 12.699382087224068 15.70572488309692   
20 220 0.04718910014874603 2.4240306030978234 10.141037334093035 1.0337050646739618e+01 11.802076936910499 15.231334672202895   
21 231 0.0488819915016349 2.574612415440428 10.141037334093035 1.0880466027091099e+01 12.091764118748141 15.401106001680846   
22 242 0.05232823812690073 2.681861256722577 10.05658686784858 1.0056586867848580e+01 12.227646058475035 14.091587970580077   
23 253 0.05611745328820445 2.795532813999858 10.05658686784858 1.0363544030213504e+01 12.216830381351059 14.55321045460342   
24 264 0.055478448161813194 2.9504971421843322 9.96582046570246 9.9658204657024605e+00 11.759631850986034 17.507106059022153   
25 275 0.05558078200018205 3.089875868767801 9.96582046570246 1.0188784943687768e+01 11.925731963377968 13.420149386441535   
26 286 0.054358404339707435 3.262762207446558 9.96582046570246 1.0236526297959887e+01 11.917552974649418 13.719636999981002   
27 297 0.05175548715199624 3.3033940401023627 9.96582046570246 1.0275147753860740e+01 12.063903385145235 14.215463517197907   
28 308 0.05032292791109102 3.4158050502915382 9.96582046570246 1.0394009467393783e+01 11.805878905310564 14.118224272419685   
29 319 0.04806171976967416 3.5726648694083973 9.96582046570246 1.0388308672804246e+01 11.217364516108873 14.990954678561824   
30 330 0.0498337754509054 3.5644860240839633 9.758446402625347 9.7584464026253475e+00 11.11428122589879 13.632338833604358   
31 341 0.05184341090744571 3.7583869389709075 9.758446402625347 9.9783808965787486e+00 10.877864936820126 14.83455988511367   
32 352 0.05148010904632452 3.9864714607754546 9.712899896604686 9.7128998966046858e+00 10.183802151683462 12.652712782790392   
33 363 0.05183663343941594 4.0592468350195 9.712899896604686 9.7729479897745435e+00 11.3660300350035 15.867347134533928   
34 374 0.0505792560377062 4.257022667398117 9.712899896604686 9.9420752753511863e+00 10.747618525234202 12.554553278192891   
35 385 0.04863256651064616 4.283421556284124 9.712899896604686 1.0219185477428233e+01 11.681262426694769 13.11007725853602   
36 396 0.04613658418712044 4.29669719886588 9.623474877674438 9.6234748776744379e+00 11.846114178115318 13.424619315697479   
37 407 0.0434883441271119 4.345604891912294 9.623474877674438 9.9644856290922696e+00 10.371124035646766 14.574606063107684   
38 418 0.04391252631539271 4.522661351154122 9.623474877674438 1.0104298312840688e+01 10.494253294703864 14.018941158335082   
39 429 0.04454745180427056 4.622494260271135 9.623474877674438 9.6884254852136689e+00 10.82924214796696 12.362851280655367   
