% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=852169, Tue Jun  9 08:13:06 2020
1 11 0.09272309424981547 1.000046154911259 1.0 1.0 1.0000038461612426 1.000007692337278 1.0000115385281068 1.0000153847337283 1.0000192309541431 1.000023077189351 1.0000269234393524 1.0000307697041468 1.0000346159837348 1.000038462278116 1.0000423085872907 1.000046154911259
2 22 0.0933318878759733 1.0528445165024067 0.9331049814880278 0.9331049814880278 0.9492219642374046 0.9832780734205014 0.9866618159046802 0.9948729797119958 1.000011867346703 1.0000246770680548 1.0000316042005903 1.000382804400512 1.0017671559762988 1.0064272430997887 1.012577117517859 1.0528445165024067
3 33 0.09040316614515431 1.1255010697885706 0.9058374014496255 0.9058374014496255 0.9440401783313125 0.9525509421668487 0.9616040448015436 0.9816630704295292 0.9871290730149095 0.9972627546771117 1.0007138108051585 1.0010961127318376 1.0101690101417868 1.0209407054690713 1.0323751698755834 1.1255010697885706
4 44 0.08483322577788777 1.1580261691658258 0.883854860481351 0.883854860481351 0.9102493055647606 0.9260016965211167 0.9506297311269987 0.9640529746400529 0.9841907327067446 0.9861384858882353 0.9987639933274843 1.0045753317606576 1.0157649313229444 1.0307505104100954 1.0548605691360524 1.1580261691658258
5 55 0.07863041730254668 1.1683886007078703 0.8786239428707514 0.8786239428707514 0.8837957630940243 0.9202822853797394 0.9270237407754497 0.96008535524565 0.9730746313120187 0.9846020207473865 0.9990721886791971 1.0047934672123504 1.0209311549463915 1.0457161704887459 1.054695856423655 1.1683886007078703
6 66 0.07375502622173134 1.1827476371339056 0.8506653079223695 0.8506653079223695 0.8796499576684339 0.9071020789573931 0.9263182922058588 0.9625239505428256 0.9658331255063097 0.9878741693907372 1.0004185837904345 1.0099317324876604 1.0204022474074719 1.0434719637654932 1.0783184042123342 1.1827476371339056
7 77 0.06998847398533012 1.1740165474122504 0.824153891682795 0.824153891682795 0.8682547887878913 0.9062596631477728 0.9205458483719458 0.9581735434884981 0.9718788285738167 0.9947748702234888 0.9996445253385745 1.0012432336618309 1.0166087186222998 1.028631096194589 1.08678685122279 1.1740165474122504
8 88 0.06496659131322297 1.1768891990082215 0.8217492429738656 0.8217492429738656 0.8696873873018833 0.8980960874579021 0.9095414447329268 0.9409226744128033 0.9660317616538457 0.9818073534550616 0.9919564813482347 0.9955391216143552 1.0131620513293604 1.0309112584178628 1.1002890980600244 1.1768891990082215
9 99 0.061527854517700244 1.175660201315327 0.8096032760107179 0.8096032760107179 0.8564214112986032 0.8953845885860203 0.9046395372117988 0.9288612874419165 0.9505642437608622 0.9703345827683793 0.980596851130323 0.9986069755734133 1.0246363073551017 1.037305403398043 1.100163263747806 1.175660201315327
10 110 0.056245089138930685 1.1725222730279201 0.7652296643406021 0.7652296643406021 0.8532198088961718 0.8781025467723915 0.9013636679715481 0.9086979488342058 0.9541102950584226 0.9645348575353314 0.9857822790512392 0.9986699630220263 1.0162469247590518 1.042278445319385 1.1251120927954759 1.1725222730279201
